time,CH1
411.892,-0.000915527
411.896,-0.000732422
411.9,-0.000732422
411.904,-0.000671387
411.908,-0.000549316
411.912,-0.00012207
411.916,0.00012207
411.92,0.000366211
411.924,6.10E-05
411.928,-0.000366211
411.932,-0.000610352
411.936,-0.000732422
411.94,-0.000976562
411.944,-0.000854492
411.948,-0.0010376
411.952,-0.000976562
411.956,-0.000915527
411.96,-0.000915527
411.964,-0.000488281
411.968,-0.000244141
411.972,0
411.976,0
411.98,-0.000427246
411.984,-0.000976562
411.988,-0.00152588
411.992,-0.00195312
411.996,-0.00140381
412,-0.000549316
412.004,0.000183105
412.008,0.000427246
412.012,0.000305176
412.016,0.000183105
412.02,-0.000183105
412.024,-0.000244141
412.028,0.00012207
412.032,0.000610352
412.036,0.000793457
412.04,0.00109863
412.044,0.00134277
412.048,0.00164795
412.052,0.00201416
412.056,0.0020752
412.06,0.0020752
412.064,0.00201416
412.068,0.00195312
412.072,0.00231934
412.076,0.00286865
412.08,0.00335693
412.084,0.00360107
412.088,0.00323486
412.092,0.00268555
412.096,0.00219727
412.1,0.0020752
412.104,0.00219727
412.108,0.00231934
412.112,0.00305176
412.116,0.00457764
412.12,0.00671387
412.124,0.0098877
412.128,0.0148926
412.132,0.020752
412.136,0.0272217
412.14,0.0338745
412.144,0.0410156
412.148,0.0481567
412.152,0.0552368
412.156,0.0613403
412.16,0.065918
412.164,0.0678101
412.168,0.0675049
412.172,0.0650635
412.176,0.0614624
412.18,0.0574341
412.184,0.0534668
412.188,0.0480347
412.192,0.0404663
412.196,0.0293579
412.2,0.0164795
412.204,0.00469971
412.208,-0.00445557
412.212,-0.00823975
412.216,-0.00805664
412.22,-0.00604248
412.224,-0.00457764
412.228,-0.0043335
412.232,-0.00543213
412.236,-0.00683594
412.24,-0.00787354
412.244,-0.00811768
412.248,-0.00769043
412.252,-0.00738525
412.256,-0.00701904
412.26,-0.00671387
412.264,-0.00640869
412.268,-0.00634766
412.272,-0.00732422
412.276,-0.00933838
412.28,-0.00982666
412.284,-0.00183105
412.288,0.0250854
412.292,0.0787354
412.296,0.160828
412.3,0.267883
412.304,0.389099
412.308,0.502563
412.312,0.573059
412.316,0.5672
412.32,0.471436
412.324,0.304871
412.328,0.123718
412.332,-0.0198975
412.336,-0.0966187
412.34,-0.107056
412.344,-0.0748901
412.348,-0.0286255
412.352,0.0118408
412.356,0.0359497
412.36,0.0426025
412.364,0.0375977
412.368,0.0289307
412.372,0.0222778
412.376,0.0196533
412.38,0.0204468
412.384,0.0230713
412.388,0.0258789
412.392,0.0275879
412.396,0.0289307
412.4,0.0296021
412.404,0.0302124
412.408,0.0308228
412.412,0.0319214
412.416,0.0335083
412.42,0.0349121
412.424,0.0362549
412.428,0.0375366
412.432,0.0385742
412.436,0.0393677
412.44,0.0404663
412.444,0.0421143
412.448,0.0437622
412.452,0.0458984
412.456,0.0481567
412.46,0.0505981
412.464,0.0530396
412.468,0.0551758
412.472,0.057373
412.476,0.0595703
412.48,0.0620728
412.484,0.0650024
412.488,0.0673828
412.492,0.0703735
412.496,0.0735474
412.5,0.0775757
412.504,0.0819702
412.508,0.0859985
412.512,0.090271
412.516,0.0952148
412.52,0.100403
412.524,0.10614
412.528,0.112854
412.532,0.11969
412.536,0.126465
412.54,0.133606
412.544,0.141113
412.548,0.149597
412.552,0.158997
412.556,0.169189
412.56,0.179565
412.564,0.190063
412.568,0.200684
412.572,0.210693
412.576,0.22052
412.58,0.229919
412.584,0.238586
412.588,0.246277
412.592,0.252075
412.596,0.256531
412.6,0.259216
412.604,0.260437
412.608,0.259705
412.612,0.256897
412.616,0.251526
412.62,0.243164
412.624,0.231445
412.628,0.216431
412.632,0.198669
412.636,0.178406
412.64,0.156982
412.644,0.135193
412.648,0.114563
412.652,0.0957642
412.656,0.0786743
412.66,0.0643311
412.664,0.0526123
412.668,0.0427856
412.672,0.0345459
412.676,0.027832
412.68,0.0220947
412.684,0.0183105
412.688,0.0158691
412.692,0.0140991
412.696,0.0124512
412.7,0.0110474
412.704,0.00976562
412.708,0.00872803
412.712,0.00878906
412.716,0.00964355
412.72,0.010498
412.724,0.0110474
412.728,0.0116577
412.732,0.0115967
412.736,0.0115356
412.74,0.0114746
412.744,0.0118408
412.748,0.0130005
412.752,0.0137329
412.756,0.0143433
412.76,0.0149536
412.764,0.0151978
412.768,0.015625
412.772,0.0160522
412.776,0.0161743
412.78,0.0164185
412.784,0.0163574
412.788,0.0163574
412.792,0.0164795
412.796,0.0167847
412.8,0.017334
412.804,0.0178223
412.808,0.0180054
412.812,0.0185547
412.816,0.0195923
412.82,0.0205688
412.824,0.0214233
412.828,0.0219116
412.832,0.0219727
412.836,0.0217285
412.84,0.0214844
412.844,0.0216675
412.848,0.0220947
412.852,0.022583
412.856,0.0230103
412.86,0.0232544
412.864,0.0233154
412.868,0.0230103
412.872,0.0223389
412.876,0.0217896
412.88,0.0215454
412.884,0.0212402
412.888,0.0210571
412.892,0.0206299
412.896,0.0203247
412.9,0.0206909
412.904,0.0211182
412.908,0.0210571
412.912,0.0209961
412.916,0.020752
412.92,0.0203247
412.924,0.0195923
412.928,0.0189819
412.932,0.0178833
412.936,0.0166016
412.94,0.0158691
412.944,0.0153809
412.948,0.0151367
412.952,0.0147705
412.956,0.0144653
412.96,0.0137329
412.964,0.0137939
412.968,0.013855
412.972,0.0142822
412.976,0.0146484
412.98,0.0146484
412.984,0.0140991
412.988,0.0128784
412.992,0.0112305
412.996,0.0100098
413,0.00915527
413.004,0.00842285
413.008,0.00823975
413.012,0.00848389
413.016,0.00872803
413.02,0.0088501
413.024,0.00811768
413.028,0.00738525
413.032,0.0065918
413.036,0.00561523
413.04,0.00457764
413.044,0.00378418
413.048,0.003479
413.052,0.00354004
413.056,0.00366211
413.06,0.00408936
413.064,0.00396729
413.068,0.00378418
413.072,0.00323486
413.076,0.00262451
413.08,0.00219727
413.084,0.00189209
413.088,0.00164795
413.092,0.00146484
413.096,0.00152588
413.1,0.0020752
413.104,0.0022583
413.108,0.00238037
413.112,0.0022583
413.116,0.00213623
413.12,0.00170898
413.124,0.00140381
413.128,0.00146484
413.132,0.00164795
413.136,0.00183105
413.14,0.00195312
413.144,0.00189209
413.148,0.00201416
413.152,0.00158691
413.156,0.00115967
413.16,0.00115967
413.164,0.00128174
413.168,0.00183105
413.172,0.00262451
413.176,0.00311279
413.18,0.003479
413.184,0.00354004
413.188,0.00323486
413.192,0.00274658
413.196,0.00274658
413.2,0.00354004
413.204,0.00402832
413.208,0.00457764
413.212,0.00476074
413.216,0.00463867
413.22,0.0045166
413.224,0.00494385
413.228,0.00561523
413.232,0.00665283
413.236,0.00720215
413.24,0.00726318
413.244,0.00726318
413.248,0.00738525
413.252,0.00744629
413.256,0.00769043
413.26,0.00756836
413.264,0.00750732
413.268,0.00793457
413.272,0.00836182
413.276,0.00860596
413.28,0.00915527
413.284,0.00982666
413.288,0.010376
413.292,0.0106201
413.296,0.0108643
413.3,0.0108643
413.304,0.0107422
413.308,0.010498
413.312,0.0108643
413.316,0.0111694
413.32,0.0113525
413.324,0.0112915
413.328,0.0114746
413.332,0.0115967
413.336,0.0117188
413.34,0.0113525
413.344,0.0113525
413.348,0.0109863
413.352,0.0106812
413.356,0.0105591
413.36,0.0109253
413.364,0.0119629
413.368,0.0151367
413.372,0.0203857
413.376,0.0227661
413.38,0.0217285
413.384,0.0166626
413.388,0.0108032
413.392,0.00744629
413.396,0.00830078
413.4,0.0114136
413.404,0.0137939
413.408,0.0148926
413.412,0.0154419
413.416,0.0158081
413.42,0.0159912
413.424,0.0158691
413.428,0.0158691
413.432,0.0155029
413.436,0.0152588
413.44,0.0148315
413.444,0.0147705
413.448,0.0151367
413.452,0.0154419
413.456,0.0159302
413.46,0.0160522
413.464,0.0161133
413.468,0.0158691
413.472,0.0157471
413.476,0.0151978
413.48,0.0150146
413.484,0.0155029
413.488,0.0159912
413.492,0.0162964
413.496,0.0164795
413.5,0.0166626
413.504,0.0167847
413.508,0.0168457
413.512,0.0172729
413.516,0.0180664
413.52,0.0180664
413.524,0.0177002
413.528,0.0174561
413.532,0.0175171
413.536,0.0178833
413.54,0.0178833
413.544,0.0180054
413.548,0.0181885
413.552,0.0180054
413.556,0.0181885
413.56,0.0181885
413.564,0.0181885
413.568,0.0183105
413.572,0.0184326
413.576,0.0182495
413.58,0.0184326
413.584,0.0189209
413.588,0.0194092
413.592,0.0198975
413.596,0.0201416
413.6,0.0205688
413.604,0.0213013
413.608,0.0220337
413.612,0.0229492
413.616,0.024231
413.62,0.0258179
413.624,0.0286255
413.628,0.0335693
413.632,0.039856
413.636,0.0465698
413.64,0.0531006
413.644,0.0596313
413.648,0.0664673
413.652,0.0731812
413.656,0.0794678
413.66,0.0840454
413.664,0.0860596
413.668,0.0848389
413.672,0.081543
413.676,0.0770874
413.68,0.0730591
413.684,0.0693359
413.688,0.0645752
413.692,0.0569458
413.696,0.0462036
413.7,0.0334473
413.704,0.0211182
413.708,0.0118408
413.712,0.00683594
413.716,0.00598145
413.72,0.00726318
413.724,0.00848389
413.728,0.00933838
413.732,0.00891113
413.736,0.0078125
413.74,0.00653076
413.744,0.00518799
413.748,0.00439453
413.752,0.00354004
413.756,0.00323486
413.76,0.00384521
413.764,0.00457764
413.768,0.00488281
413.772,0.00378418
413.776,0.00164795
413.78,0.00195312
413.784,0.012146
413.788,0.0426636
413.792,0.100403
413.796,0.185852
413.8,0.294495
413.804,0.414551
413.808,0.522827
413.812,0.582275
413.816,0.562927
413.82,0.454407
413.824,0.281982
413.828,0.103821
413.832,-0.0309448
413.836,-0.0963135
413.84,-0.0985107
413.844,-0.0620117
413.848,-0.0143433
413.852,0.0252686
413.856,0.0483398
413.86,0.0541382
413.864,0.0488281
413.868,0.0402832
413.872,0.0338135
413.876,0.0317383
413.88,0.032959
413.884,0.0353394
413.888,0.0379028
413.892,0.0393066
413.896,0.0401001
413.9,0.0407715
413.904,0.041626
413.908,0.0429688
413.912,0.0445557
413.916,0.0460815
413.92,0.0472412
413.924,0.0477905
413.928,0.0484619
413.932,0.0496826
413.936,0.0513306
413.94,0.0530396
413.944,0.0548706
413.948,0.0565796
413.952,0.0581665
413.956,0.0598755
413.96,0.0615234
413.964,0.0634155
413.968,0.0655518
413.972,0.0678101
413.976,0.0707397
413.98,0.0738525
413.984,0.0766602
413.988,0.0792847
413.992,0.0814819
413.996,0.0846558
414,0.0886841
414.004,0.0930176
414.008,0.0977173
414.012,0.102295
414.016,0.107056
414.02,0.111816
414.024,0.116699
414.028,0.12262
414.032,0.129395
414.036,0.137024
414.04,0.145081
414.044,0.153381
414.048,0.161621
414.052,0.170471
414.056,0.179932
414.06,0.190186
414.064,0.20105
414.068,0.211914
414.072,0.222473
414.076,0.232849
414.08,0.242676
414.084,0.252014
414.088,0.260376
414.092,0.266968
414.096,0.271484
414.1,0.273987
414.104,0.274414
414.108,0.272766
414.112,0.269165
414.116,0.263733
414.12,0.255005
414.124,0.242859
414.128,0.227844
414.132,0.209473
414.136,0.18866
414.14,0.166565
414.144,0.144531
414.148,0.12384
414.152,0.104919
414.156,0.0880127
414.16,0.072937
414.164,0.0599976
414.168,0.0491943
414.172,0.0406494
414.176,0.0341187
414.18,0.0294189
414.184,0.026062
414.188,0.0232544
414.192,0.020752
414.196,0.0183105
414.2,0.0166016
414.204,0.0150757
414.208,0.0139771
414.212,0.0137329
414.216,0.0142822
414.22,0.0147705
414.224,0.0148315
414.228,0.0146484
414.232,0.0144653
414.236,0.0145874
414.24,0.0152588
414.244,0.0161743
414.248,0.0176392
414.252,0.0186157
414.256,0.019043
414.26,0.019043
414.264,0.0186768
414.268,0.0187378
414.272,0.0192871
414.276,0.0200806
414.28,0.0211792
414.284,0.0224609
414.288,0.0229492
414.292,0.0230713
414.296,0.0228882
414.3,0.0231934
414.304,0.0231934
414.308,0.0230713
414.312,0.0230103
414.316,0.0232544
414.32,0.0234375
414.324,0.0238647
414.328,0.0244141
414.332,0.0253906
414.336,0.0255737
414.34,0.0259399
414.344,0.0259399
414.348,0.0258179
414.352,0.0255127
414.356,0.0256348
414.36,0.0266724
414.364,0.0280151
414.368,0.0286865
414.372,0.0276489
414.376,0.0254517
414.38,0.0231323
414.384,0.0222168
414.388,0.0230713
414.392,0.024353
414.396,0.0259399
414.4,0.0270386
414.404,0.027832
414.408,0.02771
414.412,0.02771
414.416,0.0274658
414.42,0.0266724
414.424,0.0254517
414.428,0.024292
414.432,0.0233154
414.436,0.0227661
414.44,0.022522
414.444,0.022583
414.448,0.0228882
414.452,0.022644
414.456,0.0216064
414.46,0.0205688
414.464,0.0195923
414.468,0.0183105
414.472,0.0175781
414.476,0.0166626
414.48,0.0160522
414.484,0.0159302
414.488,0.015625
414.492,0.0153198
414.496,0.0152588
414.5,0.0151978
414.504,0.0143433
414.508,0.0130005
414.512,0.0115967
414.516,0.0110474
414.52,0.0106812
414.524,0.0107422
414.528,0.0111084
414.532,0.0109253
414.536,0.0107422
414.54,0.0106201
414.544,0.0100708
414.548,0.00860596
414.552,0.00634766
414.556,0.00439453
414.56,0.00323486
414.564,0.00274658
414.568,0.00238037
414.572,0.00152588
414.576,0.000915527
414.58,0.00115967
414.584,0.0020752
414.588,0.00274658
414.592,0.00250244
414.596,0.00195312
414.6,0.00128174
414.604,0.0010376
414.608,0.00134277
414.612,0.00158691
414.616,0.000793457
414.62,-0.00152588
414.624,-0.00457764
414.628,-0.00744629
414.632,-0.00970459
414.636,-0.0102539
414.64,-0.0078125
414.644,-0.00286865
414.648,0.00335693
414.652,0.0088501
414.656,0.0111694
414.66,0.0100708
414.664,0.00817871
414.668,0.00622559
414.672,0.00518799
414.676,0.00439453
414.68,0.00390625
414.684,0.003479
414.688,0.00323486
414.692,0.00305176
414.696,0.00305176
414.7,0.00317383
414.704,0.00305176
414.708,0.00262451
414.712,0.00213623
414.716,0.00128174
414.72,-0.000183105
414.724,-0.00134277
414.728,-0.00164795
414.732,-0.000549316
414.736,0.0020752
414.74,0.00524902
414.744,0.00750732
414.748,0.00775146
414.752,0.00592041
414.756,0.00354004
414.76,0.0022583
414.764,0.00280762
414.768,0.00445557
414.772,0.00622559
414.776,0.00750732
414.78,0.00756836
414.784,0.00671387
414.788,0.0057373
414.792,0.00421143
414.796,0.00317383
414.8,0.00268555
414.804,0.00262451
414.808,0.00323486
414.812,0.00476074
414.816,0.00592041
414.82,0.00634766
414.824,0.00524902
414.828,0.00396729
414.832,0.003479
414.836,0.00402832
414.84,0.00518799
414.844,0.00726318
414.848,0.0088501
414.852,0.010437
414.856,0.0114136
414.86,0.0114136
414.864,0.0106201
414.868,0.0090332
414.872,0.00762939
414.876,0.00628662
414.88,0.00561523
414.884,0.00561523
414.888,0.00585938
414.892,0.00610352
414.896,0.00714111
414.9,0.00830078
414.904,0.00836182
414.908,0.00756836
414.912,0.00720215
414.916,0.00805664
414.92,0.00982666
414.924,0.0108032
414.928,0.0100098
414.932,0.00738525
414.936,0.00518799
414.94,0.00543213
414.944,0.00769043
414.948,0.00994873
414.952,0.0106201
414.956,0.00946045
414.96,0.00811768
414.964,0.00720215
414.968,0.00695801
414.972,0.00726318
414.976,0.0078125
414.98,0.00836182
414.984,0.00933838
414.988,0.00964355
414.992,0.00946045
414.996,0.00866699
415,0.00769043
415.004,0.00653076
415.008,0.00476074
415.012,0.00299072
415.016,0.00262451
415.02,0.00286865
415.024,0.00408936
415.028,0.00616455
415.032,0.00793457
415.036,0.00982666
415.04,0.0117188
415.044,0.0142212
415.048,0.0148926
415.052,0.013855
415.056,0.0132446
415.06,0.0151367
415.064,0.0202026
415.068,0.0284424
415.072,0.0359497
415.076,0.0408936
415.08,0.0439453
415.084,0.0483398
415.088,0.0554199
415.092,0.0628662
415.096,0.0681763
415.1,0.0720825
415.104,0.0723877
415.108,0.0717773
415.112,0.0708618
415.116,0.0693359
415.12,0.0656738
415.124,0.0617065
415.128,0.0583496
415.132,0.0525513
415.136,0.0424194
415.14,0.0269165
415.144,0.00994873
415.148,-0.00408936
415.152,-0.00970459
415.156,-0.00775146
415.16,-0.00500488
415.164,-0.0057373
415.168,-0.00860596
415.172,-0.00878906
415.176,-0.00531006
415.18,0.00140381
415.184,0.00506592
415.188,0.00311279
415.192,-0.000793457
415.196,-0.000305176
415.2,0.00250244
415.204,0.00445557
415.208,0.0020752
415.212,-0.00396729
415.216,-0.0132446
415.22,-0.0218506
415.224,-0.0222168
415.228,-0.00793457
415.232,0.0313721
415.236,0.100037
415.24,0.197083
415.244,0.315674
415.248,0.445312
415.252,0.556396
415.256,0.602539
415.26,0.556091
415.264,0.413635
415.268,0.218811
415.272,0.0361938
415.276,-0.0853271
415.28,-0.132202
415.284,-0.11853
415.288,-0.0701294
415.292,-0.0133667
415.296,0.0314941
415.3,0.052002
415.304,0.0499878
415.308,0.0303345
415.312,0.00579834
415.316,-0.00970459
415.32,-0.0119629
415.324,0.00012207
415.328,0.024231
415.332,0.0490112
415.336,0.0619507
415.34,0.0608521
415.344,0.0480347
415.348,0.034668
415.352,0.0291748
415.356,0.0330811
415.36,0.0390625
415.364,0.0408936
415.368,0.0366821
415.372,0.0280151
415.376,0.0241089
415.38,0.0284424
415.384,0.0393066
415.388,0.050354
415.392,0.0581665
415.396,0.0615845
415.4,0.05896
415.404,0.0562134
415.408,0.0566406
415.412,0.0596924
415.416,0.0648804
415.42,0.0698853
415.424,0.0743408
415.428,0.078125
415.432,0.0786133
415.436,0.0717773
415.44,0.0632935
415.444,0.0546875
415.448,0.0531006
415.452,0.0616455
415.456,0.0779419
415.46,0.0960693
415.464,0.110413
415.468,0.121582
415.472,0.129822
415.476,0.140442
415.48,0.15387
415.484,0.168091
415.488,0.179993
415.492,0.187561
415.496,0.19281
415.5,0.197083
415.504,0.195801
415.508,0.193298
415.512,0.195984
415.516,0.209839
415.52,0.234497
415.524,0.259521
415.528,0.275879
415.532,0.274475
415.536,0.261292
415.54,0.246399
415.544,0.237122
415.548,0.242615
415.552,0.256165
415.556,0.268555
415.56,0.273438
415.564,0.266724
415.568,0.250732
415.572,0.233398
415.576,0.211121
415.58,0.186707
415.584,0.160828
415.588,0.135742
415.592,0.114319
415.596,0.0969849
415.6,0.0803223
415.604,0.0639648
415.608,0.0490723
415.612,0.0377808
415.616,0.0299683
415.62,0.022644
415.624,0.0169067
415.628,0.0140381
415.632,0.0141602
415.636,0.0145264
415.64,0.0171509
415.644,0.0186157
415.648,0.0170288
415.652,0.0128784
415.656,0.00616455
415.66,-0.000183105
415.664,-0.00518799
415.668,-0.00646973
415.672,-0.00543213
415.676,-0.00219727
415.68,0.00152588
415.684,0.00439453
415.688,0.00665283
415.692,0.00500488
415.696,0.00134277
415.7,-0.00195312
415.704,-0.003479
415.708,-0.00402832
415.712,-0.00341797
415.716,-0.00274658
415.72,-0.00244141
415.724,-0.00256348
415.728,-0.000793457
415.732,0.000488281
415.736,0.0020752
415.74,0.00201416
415.744,0.00219727
415.748,0.00158691
415.752,0.00140381
415.756,0.0022583
415.76,0.00189209
415.764,0.00158691
415.768,0.00195312
415.772,0.00244141
415.776,0.00323486
415.78,0.00408936
415.784,0.00292969
415.788,0.000183105
415.792,-0.00286865
415.796,-0.00537109
415.8,-0.00585938
415.804,-0.00500488
415.808,-0.00445557
415.812,-0.00390625
415.816,-0.00469971
415.82,-0.00756836
415.824,-0.00848389
415.828,-0.00665283
415.832,-0.00366211
415.836,-0.00128174
415.84,-0.00183105
415.844,-0.00665283
415.848,-0.012207
415.852,-0.0167236
415.856,-0.0201416
415.86,-0.0202026
415.864,-0.0187988
415.868,-0.0163574
415.872,-0.0144653
415.876,-0.0150146
415.88,-0.0184326
415.884,-0.0219116
415.888,-0.0239258
415.892,-0.0216675
415.896,-0.0170288
415.9,-0.0164185
415.904,-0.020813
415.908,-0.0266724
